entity_id,tx_cnt,amt_mean,amt_median,amt_std,amt_skew,amt_kurt,amt_q025,amt_q05,amt_q95,amt_q975,ref_count,ref_vol,acq_curr_differs,uniq_curr,loc_cur_ratio,dates_spread,uniq_days,holiday_ratio,weekend_ratio,uniq_pans_ratio,non_loc_pans_ratio,tx_online_ratio,vol_chg_q2,vol_chg_q3,vol_chg_q4,ref_pct,ref_vol_pct,vel_purch_cnt,vel_purch_vol,vel_ref_cnt,vel_ref_vol,num_outlets
EID-557,8208,8.015883284600399,7.05,4.488396349553952,2.2151611890470924,9.402503809798787,2.58175,4.0,16.69,19.654749999999993,0.0,0.0,0.0,1,1.0,329,329,0.037889863547758286,0.3128654970760234,0.4803849902534113,0.0413890705687221,0.00012183235867446393,-0.014428462505528317,0.05872531885407395,-0.3337195746788414,0.0,0.0,24.948328267477205,199.98288753799412,0.0,0.0,1
EID-558,148810,6.680573482964816,5.59,4.478067665462109,15.514964611204958,702.1416168717248,2.32,3.09,13.44,16.23,0.0,0.0,0.0,1,1.0,329,328,0.013090518110342047,0.1336805322222969,0.26586250923997046,0.06539293614519825,6.0479806464619316e-05,0.04692833987220535,0.03695287110919265,-0.40467729869363755,0.0,0.0,452.3100303951368,3021.6903951367603,0.0,0.0,3
EID-559,80098,7.9194868785734736,6.79,4.5635600868265715,4.099949139574605,70.04725285417499,3.45,4.0,16.31,19.27,0.0,0.0,0.0,1,1.0,329,328,0.034632575095508,0.3006442108417189,0.35211865464805614,0.033452827248093286,0.0,0.0215470033930234,-0.03798948939802638,-0.40024493443502185,0.0,0.0,243.45896656534956,1928.0700911853437,0.0,0.0,2
EID-561,60161,8.049156596466045,7.06,4.594562397779527,4.0134777201170575,66.99280407154495,2.66,4.05,16.34,19.43,0.0,0.0,0.0,1,1.0,329,329,0.03279533252439288,0.3029038746031482,0.38722760592410366,0.04477784675393015,0.0,-0.05133010258051929,0.05168738185854793,-0.3991969483744574,0.0,0.0,182.86018237082067,1471.870243161075,0.0,0.0,4
EID-563,49741,6.576809473070855,5.57,4.0185596966891115,15.400031496771588,954.8164518672295,2.28,3.23,13.09,15.57,0.0,0.0,0.0,1,1.0,329,327,0.018817474518003256,0.20419774431555457,0.32725518184194125,0.04924130627053647,4.0208278884622344e-05,0.22319118332424615,0.024530972003628193,-0.27306858145643664,0.0,0.0,151.1884498480243,994.3376291793843,0.0,0.0,3
EID-568,23924,6.828334726634247,6.25,3.8792971190459884,7.01122586801323,149.9483920353569,2.29,3.56,13.418499999999986,15.909249999999993,0.0,0.0,0.0,1,1.0,329,329,0.022696873432536364,0.22341581675305133,0.3740177227888313,0.13550224047274928,0.0011703728473499416,-0.15599111829946655,0.15302578353721952,-0.3063955771861637,0.0,0.0,72.71732522796353,496.53823708205994,0.0,0.0,1
EID-571,28490,8.409063882063824,7.18,5.248216459183787,9.689013256984222,397.19873631324236,2.9945000000000004,4.09,17.59,21.08774999999998,0.0,0.0,0.0,1,1.0,329,329,0.041804141804141805,0.31684801684801683,0.4594945594945595,0.08711705510582313,0.001755001755001755,-0.05031435754976965,0.024851153295533113,-0.5430614556639628,0.0,0.0,86.59574468085107,728.1891489361652,0.0,0.0,2
EID-578,42009,6.834170772929633,5.87,5.0958509354478965,12.331676935252473,328.23538740980007,2.03,2.53,13.87,16.96,0.0,0.0,0.0,1,1.0,329,329,0.018591254255040587,0.16510747696922087,0.42502797019686256,0.17416186537566025,0.001095003451641315,0.11177018997827326,0.044347079607839124,-0.4656841624808622,0.0,0.0,127.68693009118542,872.6342857142886,0.0,0.0,3
EID-592,25817,7.717996668861658,6.7,4.845670708984936,4.832481280120784,64.29006191455359,2.21,3.78,16.27,20.129999999999928,0.0,0.0,0.0,1,1.0,329,329,0.031955688112484025,0.3247859937250649,0.4897160785528915,0.20663385023344827,0.0017430375334082193,-0.0015375908659637227,0.07655434524759164,-0.37734595518279757,0.0,0.0,78.47112462006079,605.6398784194572,0.0,0.0,1
EID-620,3412,74.40079718640088,56.235,73.55426546909982,4.8486066314042136,37.66267757182135,13.166500000000001,17.57,182.74549999999996,265.12125,0.0,0.0,0.0,1,1.0,241,121,0.03253223915592028,0.39273153575615477,0.962778429073857,0.23784065342787142,0.0,-0.9638742053189477,-0.8009827087402831,0.0,0.0,0.0,14.157676348547717,1053.3424066390035,0.0,0.0,19
EID-621,36958,11.268593268033856,10.12,6.405503057547074,9.735804974542148,220.52866259172436,5.13,6.48,21.38,25.14,0.0,0.0,0.0,1,1.0,328,322,0.0018128686617241193,0.013177119974024569,0.3073759402565074,0.08798179270404805,0.00013528870609881487,-0.015828172205552882,0.041468104341695566,-0.40880960678460776,0.0,0.0,112.67682926829268,1269.7093597560831,0.0,0.0,2
EID-622,6564,11.728854357099362,8.26,9.65687749153944,3.504227782514369,21.378642499277586,2.56,3.32,30.943999999999978,37.1985,0.0,0.0,0.0,1,1.0,42,42,0.10633759902498477,0.3266301035953687,0.8840645947592931,0.3732617594316273,0.00015234613040828764,0.0,0.0,0.0,0.0,0.0,156.28571428571428,1833.052380952386,0.0,0.0,7
EID-623,174011,7.944798202413381,6.81,4.965960794468647,5.676957509693568,146.89044338315006,2.17,3.33,16.95,20.3,7.0,407.84000000000003,0.0,1,1.0,329,329,0.03697467401486113,0.2879588072018436,0.5807966163058658,0.5116417652402565,0.00148266488900127,0.22212070560542552,0.24525767288833222,-0.3787334887184385,4.022572377570136e-05,0.00029491858687945093,528.9088145896657,4202.073799392568,0.02127659574468085,1.2396352583586627,7
EID-6291,17575,5.989420199146577,4.92,3.9079221565488065,2.4565580239262306,10.688446297862834,2.13,2.46,13.1,16.69649999999998,0.0,0.0,0.0,1,1.0,329,325,0.03726884779516358,0.31402560455192036,0.6705547652916074,0.18813161233405296,0.0005689900426742532,-0.28120953376249125,-0.4725991494061548,-0.3833326516421911,0.0,0.0,53.41945288753799,319.95155015197906,0.0,0.0,2
EID-6292,9345,5.091057249866197,3.96,3.1427064118379247,4.6022501532521884,66.07774740441725,2.11,2.39,10.167999999999992,12.637999999999973,0.0,0.0,0.0,1,1.0,300,297,0.039700374531835204,0.37859818084537183,0.6321027287319422,0.09144712196202798,0.0,0.07425076390349084,-0.02037989135327134,-0.6843288412794558,0.0,0.0,31.15,158.58643333333205,0.0,0.0,1
EID-6296,14624,8.603324671772405,7.62,4.9669755625638725,4.916109916209776,127.99046227946857,2.81,4.03,17.55,20.58424999999999,0.0,0.0,0.0,1,1.0,329,328,0.04164387308533917,0.37958150984682715,0.41609682713347923,0.029513281538037117,0.0,0.026873658791925825,0.1276261533021703,-0.3139268795259146,0.0,0.0,44.44984802431611,382.4164741641327,0.0,0.0,1
EID-6298,10013,7.97824827723957,6.98,5.824512384231077,22.352404887734835,1215.121180638683,2.313,4.07,16.273999999999997,20.25,0.0,0.0,0.0,1,1.0,329,329,0.03355637671027664,0.29741336262858287,0.4984520123839009,0.07684947149849708,0.0,-0.13520021096511925,-0.05612515641575622,-0.40941090981765305,0.0,0.0,30.434650455927052,242.81519756838847,0.0,0.0,1
EID-6299,7849,25.015789272518713,13.09,40.66183206199704,18.955713439769067,728.7595223590209,7.35,8.78,76.0479999999999,107.13800000000009,0.0,0.0,0.0,1,1.0,329,287,0.00777169066123073,0.08077462097082432,0.3518919607593324,0.09390182424826765,0.0,-0.1577197726443209,0.3262190171097814,-0.4350939506447875,0.0,0.0,23.857142857142858,596.8052583586607,0.0,0.0,1
EID-6304,14332,8.702485347474314,7.24,5.448610635622872,1.6647671955092918,5.6177952407459255,2.11,2.13,18.52,21.63,0.0,0.0,0.0,1,1.0,329,327,0.021769466927156013,0.275537259279933,0.47690482835612613,0.05329672970376975,0.0,-0.05642505593238234,-0.02173707843957462,-0.10738956397472355,0.0,0.0,43.56231003039514,379.10036474164696,0.0,0.0,2
EID-6310,19182,7.002549264935909,5.92,6.768178263188054,57.83098450583487,5819.127392929731,2.92,3.3,14.809500000000007,18.8,0.0,0.0,0.0,1,1.0,328,225,0.0,0.0,0.29157543530393076,0.11668946927564916,0.0,0.2696254423902116,0.09788179878215097,-0.38698078441441663,0.0,0.0,58.48170731707317,409.5210365853677,0.0,0.0,1
EID-6331,14082,6.922157364010896,5.21,4.486721409335686,4.628831899946736,51.112295388668954,3.1402500000000004,3.78,13.88,17.26875000000002,0.0,0.0,0.0,1,1.0,329,325,0.03962505325948019,0.37998863797756,0.5407612555034796,0.10768327620149076,0.000284050560999858,0.09009938423506059,0.0005254111502630554,-0.44354297416078003,0.0,0.0,42.80243161094225,296.2851671732567,0.0,0.0,1
EID-6341,1858,2.670220667384275,2.06,2.2566632037232424,13.377084528704115,296.7908007977502,1.46,1.47,5.393499999999988,6.42575,0.0,0.0,0.0,1,1.0,55,36,0.0,0.0,0.24919268030139935,0.11755640809648682,0.0,0.0,0.0,0.0,0.0,0.0,33.78181818181818,90.20490909090879,0.0,0.0,2
EID-6346,77814,12.82521924075398,12.46,9.285115808096313,64.97979486863757,10516.552315792625,3.31,3.99,25.81,29.94,0.0,0.0,0.0,1,1.0,328,230,0.0,0.002326059577967975,0.2599789241010615,0.13175984009810293,3.855347366797748e-05,0.01158420125449533,0.03162110268017759,-0.36799188737776223,0.0,0.0,237.2378048780488,3042.6268597561893,0.0,0.0,1
EID-6363,8311,9.32834797256648,7.92,5.404556027140532,2.121929897423582,9.116076850678503,2.95,4.03,19.43,22.975,0.0,0.0,0.0,1,1.0,329,329,0.039706413187342075,0.31476356635783903,0.4593911683311274,0.0283560857548959,0.0,0.09947925718776762,0.011676372397743995,-0.3557622399539345,0.0,0.0,25.26139817629179,235.6471124620061,0.0,0.0,1
EID-6369,15586,7.234978185551148,6.64,4.488007981942443,8.858883691595103,257.3901032389096,2.11,2.14,14.6775,18.11,0.0,0.0,0.0,1,1.0,328,234,0.009944822276401899,0.0020531245989991015,0.42409854998075197,0.10164997034703072,0.0,-0.005331695728763908,-0.011594324399323064,-0.3216916581217565,0.0,0.0,47.51829268292683,343.7938109756103,0.0,0.0,1
EID-6385,9155,5.746588749317299,4.83,6.408343075644664,16.489582186733063,368.5276184844064,1.83,2.25,9.722999999999994,12.178999999999979,0.0,0.0,0.0,1,1.0,328,239,0.0,0.007755324959038776,0.3125068268705625,0.08925501430100757,0.0009830693610049152,-0.06991312414249173,0.10539474411098038,-0.3242712086472338,0.0,0.0,27.911585365853657,160.396402439024,0.0,0.0,1
EID-6392,51941,3.625117729732,3.1,5.079379103731099,31.701203897254373,1546.842521332865,1.26,1.32,7.46,9.555,0.0,0.0,0.0,1,1.0,328,224,0.0,0.0,0.1734082901753913,0.1017260328510553,1.9252613542288367e-05,0.11100924317955596,0.12162156021794668,-0.377519623023731,0.0,0.0,158.35670731707316,574.0617073171031,0.0,0.0,1
EID-6393,1592,11.362876884422143,8.09,10.40436951383568,3.1587052293587994,16.261655775684115,1.48,2.95,29.075999999999986,36.94125,0.0,0.0,0.0,1,1.0,63,59,0.01507537688442211,0.678391959798995,0.7317839195979899,0.1379384358980834,0.0,0.0,0.0,0.0,0.0,0.0,25.26984126984127,287.13809523809607,0.0,0.0,12
EID-6400,23306,6.630998455333397,4.94,4.6871600519669245,3.8233141941217643,34.1765598672143,1.47,2.2,14.807500000000001,18.361250000000002,0.0,0.0,0.0,1,1.0,329,329,0.047198146400068655,0.3103492662833605,0.611215995880889,0.2098645053863063,0.00017162962327297692,0.0768442285043065,-0.2440490884556199,-0.34922084641982865,0.0,0.0,70.83890577507599,469.7326747720369,0.0,0.0,1
EID-6403,37798,5.924789935975319,5.01,4.2051548331773345,23.54106695809007,983.1385867423226,2.56,2.6,10.43,12.38,0.0,0.0,0.0,1,1.0,328,268,0.0,0.014445208741203239,0.31046616223080586,0.06989027401939385,5.2912852531879995e-05,0.10539156081499002,0.05945483893830139,-0.33769851999375144,0.0,0.0,115.23780487804878,682.7597865853509,0.0,0.0,1
